196697 296194
188832 188833 1
188836 188837 1
188843 188844 1
188846 195650 1
188854 188855 1
188860 195665 2
188866 188867 1
188871 193174 1
188893 188894 2
188896 188897 2
188906 188907 1
188912 188913 1
188922 188923 1
188930 190637 1
188930 188931 1
188930 188932 1
188931 190637 1
188931 188932 1
188937 188938 1
188939 188940 1
188977 188978 1
188995 188996 1
188998 188999 2
188999 195339 1
189001 189003 1
189001 189002 1
189002 189003 1
189004 189005 1
189007 189008 1
189010 189011 1
189012 189013 1
189015 189016 1
189023 189024 1
189029 189030 1
189032 189033 6
189045 189046 1
189047 189048 1
189055 189056 1
189055 191560 1
189066 189067 1
189074 195036 1
189079 189080 1
189079 189081 1
189080 192808 1
189088 189089 2
189088 189535 1
189089 189090 2
189092 191502 1
189114 189115 1
189120 195058 1
189135 189136 1
189149 189150 1
189151 192293 2
189156 189157 1
189157 189158 1
189161 189162 1
189166 189167 1
189170 189171 1
189175 189176 1
189180 189181 1
189193 189194 1
189198 189199 3
189215 189216 1
189216 189217 3
189225 189226 1
189232 189233 1
189233 195348 1
189241 189242 1
189253 189254 2
189253 192497 4
189260 189261 2
189263 189264 1
189266 189267 1
189268 189269 2
189277 189278 1
189285 189286 1
189321 189322 1
189325 189326 1
189325 194519 1
189327 189328 1
189327 190252 1
189329 189330 1
189329 190463 1
189358 196149 1
189379 189380 1
189384 189385 1
189387 189388 1
189391 189392 1
189397 196104 1
189406 189407 1
189408 189409 3
189414 189415 1
189427 191955 1
189433 189434 1
189437 193949 1
189438 189439 2
189439 195581 1
189439 192547 1
189442 190511 1
189455 195738 2
189460 189461 1
189466 189467 1
189470 189471 1
189473 189474 1
189489 189490 1
189497 189498 1
189504 189511 1
189504 189512 1
189504 189510 1
189504 189507 1
189504 189506 1
189504 189509 1
189504 189508 1
189504 189505 1
189526 193664 1
189531 193840 1
189531 189532 1
189540 189541 1
189550 189551 2
189552 189553 1
189569 189570 2
189576 191328 1
189576 189577 1
189581 189582 1
189583 189584 1
189586 189587 1
189589 189590 1
189601 189602 1
189625 189626 1
189640 189641 1
189645 189646 1
189647 189648 1
189651 189652 1
189667 189668 2
189668 189669 2
189670 189671 1
189680 189681 1
189688 189689 1
189690 190205 1
189690 189691 2
189690 190203 1
189690 190204 1
189702 189703 1
189714 189715 1
189726 190566 1
189726 193452 1
189726 189727 2
189737 189738 1
189754 189755 1
189755 192626 1
189757 189758 1
189759 189760 2
189763 189764 1
189765 189766 1
189793 189794 1
189815 189816 1
189822 189823 3
189836 189837 1
189853 189854 2
189853 189855 1
189855 195345 1
189858 189859 1
189861 193103 1
189862 189863 1
189869 189870 1
189874 189875 1
189875 190335 1
189885 189886 1
189887 189888 3
189896 191488 1
189897 195196 1
189897 189898 1
189915 189916 1
189916 189920 1
189916 189918 1
189916 189923 1
189916 189922 1
189916 189917 1
189916 189921 1
189916 189919 1
189917 193838 1
189926 189927 1
189928 189929 1
189928 190794 1
189938 189939 1
189941 189942 3
189946 189947 2
189955 189956 2
189964 189965 1
189967 192863 4
189969 189970 1
189973 189974 1
189975 189976 1
189983 195630 1
189986 189989 1
189989 189993 3
190000 190001 1
190001 190002 1
190011 192255 1
190016 195808 1
190017 190018 2
190019 190020 1
190045 190046 1
190061 190062 1
190064 192685 1
190064 192686 1
190070 191082 1
190070 190071 1
190078 190280 1
190078 190079 1
190082 190083 2
190083 192788 1
190085 193117 1
190085 190086 1
190095 190096 2
190102 190103 1
190112 192657 1
190115 190116 1
190119 192268 1
190123 190124 1
190138 195669 2
190138 191906 1
190147 190148 1
190150 190151 1
190154 190155 1
190155 190156 1
190166 190167 1
190180 190181 1
190185 190186 1
190187 190188 2
190194 190195 1
190199 194120 1
190206 190207 1
190208 190209 1
190217 190218 1
190223 190224 1
190233 192749 1
190233 190234 1
190236 190237 1
190249 190250 3
190255 190256 1
190262 190263 1
190266 191602 1
190270 190271 1
190274 190275 1
190274 191820 1
190283 190284 1
190286 190287 1
190288 190289 1
190289 190290 3
190290 191275 1
190299 191624 1
190299 191505 3
190299 190300 3
190303 190304 1
190305 190306 1
190324 190325 2
190324 191585 7
190336 190337 1
190343 190344 2
190347 190348 1
190350 190351 1
190351 190352 1
190363 190364 3
190366 190367 1
190381 196298 1
190382 192365 1
190387 192381 1
190387 192382 1
190392 190393 1
190393 190394 1
190396 190397 1
190400 190401 1
190404 190405 1
190410 190411 1
190417 195340 1
190434 190435 1
190444 190445 1
190446 190453 1
190446 190452 1
190446 190449 1
190446 190447 1
190446 190448 1
190446 190451 1
190446 190450 1
190466 190467 1
190482 190483 1
190491 190492 1
190505 190506 2
190509 190510 2
190528 190529 1
190534 190535 1
190535 190536 1
190535 190537 1
190535 190538 1
190543 190544 1
190548 190549 1
190550 196318 1
190568 190569 1
190583 193791 1
190588 190589 3
190596 193108 1
190603 190604 2
190607 190608 2
190613 190614 1
190616 190617 1
190616 190618 1
190616 191471 1
190625 190626 1
190630 192352 7
190655 190656 3
190658 190659 1
190664 190665 2
190665 194245 1
190689 196077 1
190702 194238 1
190706 190707 1
190707 196283 1
190709 190710 4
190727 190965 1
190728 190729 1
190734 190735 1
190742 190743 5
190763 190764 1
190765 190766 1
190789 190790 1
190801 190802 1
190830 190831 1
190841 190842 1
190863 190864 1
190872 190873 1
190873 190874 1
190879 190880 1
190895 190896 1
190897 190898 2
190899 190900 1
190907 190908 1
190918 190919 1
190921 191052 1
190930 190931 2
190932 190933 4
190936 190937 1
190943 190944 1
190943 194211 2
190955 190956 1
190962 194820 1
190977 190978 1
190978 190979 1
190981 190982 1
190982 191436 1
190989 190990 1
190989 196363 1
190992 194333 1
190995 190996 1
190996 194813 1
191000 191001 5
191009 191010 1
191011 191012 1
191014 191015 1
191035 191036 1
191037 191038 1
191046 192646 1
191052 191053 1
191067 191068 1
191086 192280 1
191086 192279 1
191086 191087 1
191087 192280 1
191093 191094 1
191095 191096 1
191111 191112 1
191114 191115 1
191114 193515 1
191115 191116 1
191118 191119 1
191121 191122 1
191125 191467 1
191129 191130 1
191132 191133 1
191133 191134 1
191138 191139 1
191141 191142 1
191148 191149 1
191150 191151 1
191152 191153 1
191162 191163 1
191167 191168 1
191169 191170 1
191185 191186 1
191190 191191 1
191197 191198 1
191202 193245 1
191202 191203 1
191204 191205 1
191208 191209 1
191218 191219 1
191226 191227 6
191243 191244 3
191254 191255 1
191257 191258 1
191266 192259 1
191266 191267 3
191267 194616 1
191276 191277 2
191279 191280 3
191281 191282 1
191296 191297 2
191298 191299 1
191298 196058 1
191307 191308 1
191311 191312 1
191315 191316 1
191322 191323 1
191323 191324 1
191331 191332 1
191342 191343 1
191344 193941 1
191344 193940 1
191344 191345 1
191344 194223 1
191354 191355 1
191358 191359 1
191362 195307 1
191371 191372 6
191377 191378 1
191381 192964 1
191399 191400 1
191402 191403 1
191405 191406 1
191423 191424 3
191424 192503 1
191430 194424 1
191434 193382 1
191434 195135 1
191450 191451 1
191453 191454 1
191462 191463 1
191465 191466 1
191472 191473 1
191474 191475 1
191483 191484 1
191495 191496 1
191495 193715 1
191496 193715 1
191500 191501 2
191510 191511 1
191511 194633 1
191526 191527 1
191529 191891 1
191531 191532 1
191544 191545 1
191551 191552 1
191551 195156 1
191558 192197 1
191572 191573 2
191572 193799 1
191574 191575 2
191590 192239 1
191604 191605 1
191613 191614 2
191617 193726 1
191617 191618 1
191632 191633 1
191656 191657 1
191681 191682 1
191683 191684 1
191685 191686 1
191692 191693 2
191698 191699 1
191701 191702 1
191712 196208 1
191712 194828 1
191712 191713 1
191728 191729 1
191729 195569 1
191734 191735 1
191752 191753 1
191759 191760 2
191771 191772 1
191779 191781 1
191779 191780 1
191789 194730 1
191799 191800 1
191799 191801 1
191807 191808 1
191809 195200 1
191809 195437 1
191809 191810 1
191811 193865 1
191815 191816 1
191823 191824 1
191841 191842 1
191851 194475 1
191851 191852 1
191856 191857 2
191858 191859 1
191874 191875 1
191893 191894 1
191897 191898 1
191898 191899 1
191900 191901 1
191904 191905 1
191910 191911 1
191915 191916 1
191917 191918 2
191920 191921 1
191922 194517 1
191930 191931 1
191935 191936 1
191939 193704 1
191939 191940 1
191948 191949 1
191955 191956 4
191957 193648 1
191957 191958 1
191960 191961 1
191981 191982 1
191987 192714 3
191992 191993 1
191994 191995 3
191996 191997 1
192012 192013 1
192017 192018 1
192032 192033 1
192043 192044 1
192050 192051 1
192061 194109 1
192061 192062 5
192066 192067 1
192070 192071 1
192071 196284 1
192079 192080 1
192081 192082 1
192092 192093 1
192094 192095 1
192107 192108 2
192109 193202 1
192116 193026 1
192117 192118 1
192121 194810 1
192126 192127 1
192133 192134 1
192139 192140 1
192146 192147 1
192154 192155 1
192164 192165 2
192177 192178 1
192230 192232 1
192230 192231 1
192234 192235 1
192237 192238 1
192261 192262 2
192262 194880 1
192262 192263 2
192279 192280 1
192283 192284 1
192290 192291 1
192295 192296 1
192343 192344 1
192358 192359 1
192373 192374 1
192376 192377 1
192379 192380 1
192383 194523 1
192383 192384 4
192384 194523 1
192387 192388 1
192392 192393 1
192398 192399 1
192400 192401 1
192412 192413 1
192421 192422 2
192427 192428 1
192433 192434 1
192435 192436 1
192437 193796 1
192442 194110 3
192446 192447 1
192450 192451 2
192453 194633 1
192462 192463 3
192464 192465 1
192470 192471 1
192471 192472 1
192479 192480 1
192483 192484 1
192496 193418 1
192499 192500 1
192530 192531 1
192543 192544 1
192556 192557 1
192557 192558 1
192561 192562 1
192578 194258 1
192578 192579 5
192586 192587 1
192587 192589 1
192587 192588 1
192587 192593 1
192587 192591 1
192587 192592 1
192587 192590 1
192596 192597 1
192598 192599 1
192622 192623 1
192628 192629 2
192632 192633 1
192664 192665 1
192668 192669 1
192683 192684 1
192700 192701 1
192712 192713 1
192718 192719 1
192738 193848 1
192738 192739 1
192739 196667 1
192740 192741 1
192748 194157 3
192752 196065 1
192753 192754 1
192756 192757 2
192757 192758 1
192757 192867 1
192770 195188 2
192770 193540 1
192770 194559 1
192771 193380 1
192771 192772 1
192773 196447 1
192777 192778 1
192780 192781 2
192786 192787 2
192791 192792 1
192794 192795 1
192796 192797 1
192818 192819 1
192832 194354 1
192839 192840 1
192840 192845 1
192840 192843 1
192840 192844 1
192840 192841 1
192840 192842 1
192851 192852 1
192855 192856 1
192860 192861 1
192865 192866 1
192874 192875 1
192882 192883 3
192888 192889 1
192892 192893 8
192894 192895 1
192908 192909 2
192908 194756 6
192911 192912 1
192917 193472 1
192932 196419 1
192943 192944 2
192945 192946 1
192949 192950 1
192960 195041 1
192965 192966 1
192968 196608 1
192968 192969 1
192980 196001 1
193008 193009 1
193009 193010 1
193027 193248 1
193028 193029 1
193034 193520 1
193034 193035 2
193048 196560 1
193048 193049 1
193049 195546 1
193057 193058 1
193059 193060 1
193065 193066 1
193068 193069 1
193070 193071 1
193078 193079 1
193087 193088 1
193093 193094 1
193095 193096 1
193095 196041 1
193097 193098 1
193114 194751 1
193115 193116 1
193119 193120 8
193123 193124 2
193159 193160 1
193162 193163 1
193164 193165 1
193182 193826 3
193192 193193 1
193203 193204 1
193207 193208 1
193209 193210 1
193212 194585 4
193219 194013 1
193237 193238 1
193250 193251 1
193259 193260 1
193281 193282 1
193287 193288 1
193296 193297 1
193298 193299 1
193300 193301 1
193306 193307 1
193311 193313 3
193311 193312 7
193312 193313 2
193313 196026 2
193314 193315 1
193319 193320 1
193343 193344 1
193345 193346 1
193363 193364 1
193371 193372 1
193374 193375 1
193377 193378 1
193380 195354 1
193385 193386 1
193407 193408 1
193408 195719 1
193411 193412 1
193413 193414 1
193414 193415 1
193416 193417 1
193422 193454 1
193424 193425 1
193438 193439 1
193440 193441 1
193478 193479 4
193492 193493 1
193493 193494 1
193500 193501 1
193504 193505 2
193505 193506 1
193507 193508 4
193510 193511 1
193525 193526 1
193532 196424 1
193535 193536 1
193539 193540 1
193539 194559 1
193552 193553 1
193557 194854 1
193559 193560 1
193562 193563 1
193608 193609 1
193612 196529 1
193614 193615 1
193624 193625 1
193640 193641 1
193643 194260 1
193643 193644 1
193646 193647 1
193651 193652 1
193652 194001 1
193653 193654 1
193661 193662 9
193670 193671 1
193674 193675 1
193680 193681 1
193688 193689 2
193689 193690 1
193691 193692 1
193698 193699 1
193700 193701 2
193706 193707 2
193711 193712 1
193713 196507 1
193725 193726 1
193733 193734 1
193735 193736 1
193738 193739 2
193746 193747 2
193747 193748 3
193768 194220 1
193784 193785 7
193786 193787 1
193788 193789 1
193790 196338 1
193801 193802 1
193806 193807 1
193808 193809 2
193814 193815 1
193818 193819 1
193824 193825 6
193831 193832 1
193856 193857 1
193860 193861 1
193871 193872 1
193873 195118 1
193885 193886 1
193891 193892 1
193898 193899 1
193907 193908 1
193917 193918 1
193928 193929 1
193934 193935 1
193940 194223 1
193940 193941 3
193942 196347 1
193950 193951 1
193952 193953 1
193958 195346 1
193965 193966 1
193969 193970 1
193972 193973 1
193994 193995 1
194003 194004 1
194011 196491 1
194011 194012 1
194013 195147 1
194025 194026 1
194033 194034 1
194051 194052 1
194057 194058 1
194069 194070 1
194081 194082 1
194089 194090 1
194097 194098 1
194105 194106 1
194112 194113 1
194115 194116 1
194128 194129 1
194133 195642 1
194137 194332 4
194137 194138 2
194144 194145 1
194152 194153 1
194170 195256 1
194173 194174 1
194177 194178 1
194182 194183 1
194191 194192 1
194191 195949 1
194192 194193 1
194200 194201 1
194203 194204 1
194218 194219 1
194227 194228 1
194229 196170 1
194233 194234 3
194240 194241 1
194249 194250 1
194254 194255 1
194263 194264 1
194266 194267 1
194269 194270 1
194272 194273 1
194274 195564 1
194289 194290 1
194304 194305 1
194320 194321 1
194323 194324 2
194328 194329 1
194345 194346 1
194352 194353 1
194356 194357 1
194361 194362 1
194368 194369 1
194375 194376 1
194378 194379 4
194386 194387 1
194389 194390 1
194393 194394 1
194397 194398 1
194421 194422 1
194426 194427 1
194432 194433 1
194434 194435 2
194444 194445 1
194448 194449 1
194455 194456 1
194458 194822 1
194478 194479 1
194483 194484 1
194489 194490 1
194508 194509 1
194528 194529 1
194531 195571 1
194532 194533 1
194543 194544 1
194545 194546 1
194553 194554 1
194560 195754 1
194576 194577 1
194594 194595 1
194598 194644 1
194600 194908 1
194606 196120 1
194632 194633 1
194633 194637 1
194633 194635 1
194633 194636 1
194633 194634 1
194647 194648 1
194649 194650 1
194651 194652 1
194653 195505 1
194675 194676 1
194688 194689 1
194696 194910 1
194701 194702 1
194707 194708 1
194708 194709 1
194716 196401 1
194725 195690 1
194726 194727 1
194744 194745 1
194758 194759 1
194761 194762 1
194769 194777 1
194769 194770 2
194775 194776 1
194789 194790 1
194794 194795 2
194794 196234 1
194800 194801 2
194804 194805 1
194817 194820 1
194817 194818 2
194859 194860 1
194863 194864 1
194866 194867 1
194868 194869 1
194882 194883 1
194888 194889 1
194893 194894 1
194899 194900 1
194902 194903 1
194919 194920 1
194921 194923 1
194921 194922 1
194928 194929 1
194935 194936 1
194939 194940 1
194951 194952 1
194953 194954 1
194958 195278 1
194958 194959 1
194966 194967 4
194972 194973 1
194978 194979 1
194980 194981 1
195019 195020 1
195033 195034 1
195038 195039 1
195042 195043 1
195048 195049 1
195061 195062 1
195083 195108 1
195096 195097 1
195098 196467 1
195098 195099 4
195100 195101 1
195116 195117 1
195136 195137 1
195139 195140 1
195154 195155 1
195165 195166 1
195198 195199 1
195218 195219 1
195232 195233 1
195236 195237 2
195248 195249 1
195252 195253 2
195267 195268 1
195281 195282 1
195285 195286 1
195314 195315 1
195332 195333 1
195342 195343 1
195355 195356 1
195360 195361 1
195372 195373 3
195377 195378 1
195380 195381 1
195387 195388 5
195390 195391 1
195395 195396 1
195410 195411 2
195416 195417 1
195438 195439 1
195444 195445 1
195452 195453 1
195452 195454 5
195453 196264 1
195453 195454 9
195453 196443 1
195460 195461 1
195463 195464 1
195471 195472 2
195487 196515 1
195489 195490 1
195499 195500 1
195502 195503 1
195508 195509 2
195510 195511 1
195511 196139 1
195542 195543 1
195554 195555 1
195610 195611 1
195618 196200 1
195633 195634 1
195643 195644 1
195678 195679 1
195684 195685 1
195694 195695 2
195718 195719 1
195719 195720 1
195739 195740 1
195742 195743 1
195744 195745 1
195750 195751 1
195764 195765 1
195786 195787 1
195787 196381 1
195812 195813 1
195816 195817 1
195826 195827 1
195839 195840 1
195844 195845 1
195856 195857 1
195864 195865 1
195867 195868 1
195878 195879 2
195883 195884 1
195888 195889 1
195897 195898 1
195905 195906 7
195916 196249 2
195937 195938 1
195942 195943 1
195946 195947 1
195951 195952 1
195960 195961 1
195970 195971 1
195972 195973 1
195992 195993 1
195998 196245 1
195998 195999 2
195998 196167 1
196011 196012 1
196013 196014 1
196017 196018 1
196022 196023 1
196028 196029 1
196029 196030 1
196034 196035 1
196051 196052 1
196063 196064 1
196068 196069 1
196073 196074 1
196098 196099 2
196106 196107 1
196123 196124 1
196127 196128 1
196147 196148 1
196183 196184 1
196188 196189 1
